"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT19","WT21","WV03","WV20"
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-05-31","13.20",,"0.00","0.0","0.0",,"75","64",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-01","10.29",,"0.00","0.0","0.0",,"79","57",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-02","4.47",,"0.00","0.0","0.0",,"80","58",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-03","6.93",,"0.00","0.0","0.0",,"85","62",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-04","5.82",,"0.00","0.0","0.0",,"86","64",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-05","5.14",,"0.00","0.0","0.0",,"84","65",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-06","6.04",,"0.00","0.0","0.0",,"83","66",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-07","8.50",,"0.00","0.0","0.0",,"83","72",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-08","10.29",,"0.00","0.0","0.0",,"84","75",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-09","9.84",,"0.00","0.0","0.0",,"83","73",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-10","9.40",,"0.00","0.0","0.0",,"85","70",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-11","8.72",,"0.07","0.0","0.0",,"84","74",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-12","5.82",,"0.00","0.0","0.0",,"84","66",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-13","8.28",,"0.00","0.0","0.0",,"85","69",,,,,,"    1",,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-14","8.28",,"0.18","0.0","0.0",,"84","72",,,,,,,,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-15","9.40",,"0.04","0.0","0.0",,"85","72",,,,,,"    1",,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-16","7.83",,"0.99","0.0","0.0",,"81","73",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-17","6.49",,"0.31","0.0","0.0",,"77","74",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-18","7.16",,"0.13","0.0","0.0",,"84","73",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-19","6.71",,"0.00","0.0","0.0",,"85","70",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-20","7.83",,"0.00","0.0","0.0",,"89","74",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-21","8.05",,"0.33","0.0","0.0",,"89","75",,,,,,,,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-22","7.16",,"0.10","0.0","0.0",,"89","73",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-23","9.40",,"0.37","0.0","0.0",,"87","73",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-24","7.83",,"0.07","0.0","0.0",,"88","72",,,,,,"    1",,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-25","8.05",,"0.00","0.0","0.0",,"90","73",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-26","5.37",,"0.47","0.0","0.0",,"86","74",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-27","4.03",,"0.54","0.0","0.0",,"86","71",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-28","6.93",,"0.00","0.0","0.0",,"90","72",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-29","8.28",,"0.00","0.0","0.0",,"88","75",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-06-30","8.95",,"0.98","0.0","0.0",,"90","73",,,,,,,,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-01","6.71",,"0.03","0.0","0.0",,"87","73",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-02","5.82",,"0.29","0.0","0.0",,"87","74",,,,,,,,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-03","6.93",,"0.16","0.0","0.0",,"88","72",,,,,,"    1",,"    1",,,"    1",,,,,"    1","    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-04","4.92",,"0.00","0.0","0.0",,"83","69",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-05","6.49",,"0.02","0.0","0.0",,"85","72",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-06","4.70",,"0.00","0.0","0.0",,"86","74",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-07","5.59",,"0.00","0.0","0.0",,"86","72",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-08","3.13",,"0.00","0.0","0.0",,"89","74",,,,,,,,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-09","3.80",,"0.00","0.0","0.0",,"89","72",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-10","5.82",,"0.00","0.0","0.0",,"89","73",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-11","6.49",,"0.00","0.0","0.0",,"87","73",,,,,,"    1",,"    1",,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-12","8.50",,"0.00","0.0","0.0",,"90","74",,,,,,"    1",,"    1",,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-13","5.82",,"0.00","0.0","0.0",,"89","73",,,,,,,,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-14","5.59",,"0.18","0.0","0.0",,"89","71",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-15","6.26",,"0.01","0.0","0.0",,"84","73",,,,,,,,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-16","8.50",,"0.00","0.0","0.0",,"88","70",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-17","8.28",,"0.17","0.0","0.0",,"90","73",,,,,,,,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-18","9.62",,"0.00","0.0","0.0",,"90","73",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-19","6.71",,"0.00","0.0","0.0",,"89","74",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-20","5.59",,"0.21","0.0","0.0",,"87","74",,,,,,,,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-21","4.25",,"0.85","0.0","0.0",,"85","73",,,,,,,,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-22","3.58",,"0.25","0.0","0.0",,"85","71",,,,,,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-23","6.93",,"0.40","0.0","0.0",,"85","73",,,,,,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-24","8.28",,"0.12","0.0","0.0",,"87","75",,,,,,,,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-25","7.61",,"0.31","0.0","0.0",,"87","75",,,,,,,,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-26","6.04",,"0.06","0.0","0.0",,"86","72",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-27","8.95",,"0.00","0.0","0.0",,"88","74",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-28","8.50",,"0.00","0.0","0.0",,"88","75",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-29","8.72",,"0.05","0.0","0.0",,"87","75",,,,,,,,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-30","9.17",,"0.08","0.0","0.0",,"86","74",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-07-31","8.50",,"0.08","0.0","0.0",,"86","77",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-01","9.84",,"0.10","0.0","0.0",,"88","76",,,,,,"    1",,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-02","10.29",,"0.00","0.0","0.0",,"86","76",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-03","10.29",,"0.00","0.0","0.0",,"87","76",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-04","9.17",,"0.00","0.0","0.0",,"88","74",,,,,,,,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-05","7.61",,"0.47","0.0","0.0",,"88","74",,,,,,,,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-06","5.59",,"0.00","0.0","0.0",,"88","73",,,,,,"    1",,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-07","5.59",,"0.00","0.0","0.0",,"89","73",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-08","5.59",,"0.00","0.0","0.0",,"89","72",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-09","6.26",,"0.00","0.0","0.0",,"90","78",,,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-10","6.93",,"0.25","0.0","0.0",,"92","74",,,,,,,,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-11","7.38",,"0.00","0.0","0.0",,"93","74",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-12","6.04",,"0.82","0.0","0.0",,"87","73",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-13","4.47",,"0.00","0.0","0.0",,"89","73",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-14","5.37",,"0.00","0.0","0.0",,"89","74",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-15","5.59",,"0.00","0.0","0.0",,"89","74",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-16","5.37",,"0.00","0.0","0.0",,"89","72",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-17","3.80",,"0.00","0.0","0.0",,"91","73",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-18","6.71",,"0.00","0.0","0.0",,"89","73",,,,,,"    1",,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-19","7.16",,"0.00","0.0","0.0",,"94","74",,,,,,,,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-20","8.95",,"0.00","0.0","0.0",,"91","74",,,,,,,,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-21","6.93",,"0.92","0.0","0.0",,"85","70",,,,,,,,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-22","4.25",,"0.00","0.0","0.0",,"83","67",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-23","4.70",,"0.16","0.0","0.0",,"86","70",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-24","2.91",,"0.36","0.0","0.0",,"85","69",,,,,,"    1",,"    1",,,"    1",,,,,"    1","    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-25","4.25",,"0.35","0.0","0.0",,"92","72",,,,,,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-26","6.49",,"0.00","0.0","0.0",,"86","71",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-27","6.93",,"0.00","0.0","0.0",,"85","65",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-28","5.82",,"0.00","0.0","0.0",,"85","64",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-29","4.70",,"0.00","0.0","0.0",,"87","66",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-30","5.37",,"0.00","0.0","0.0",,"87","68",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-08-31","4.70",,"0.27","0.0","0.0",,"89","70",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-01","4.47",,"0.00","0.0","0.0",,"89","71",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-02","5.37",,"0.00","0.0","0.0",,"87","71",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-03","5.37",,"0.00","0.0","0.0",,"86","65",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-04","6.49",,"0.12","0.0","0.0",,"88","70",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-05","5.37",,"1.60","0.0","0.0",,"88","70",,,,,,,,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-06","6.71",,"0.25","0.0","0.0",,"84","70",,,,,,"    1","    1","    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-07","11.18",,"0.12","0.0","0.0",,"84","69",,,,,,,,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-08","11.41",,"0.68","0.0","0.0",,"77","71",,,,,,"    1",,,,,,,,,,"    1","    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-09","11.41",,"0.79","0.0","0.0",,"83","71",,,,,,,,"    1",,,,,,,,"    1","    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-10","8.50",,"0.00","0.0","0.0",,"89","72",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-11","7.61",,"0.00","0.0","0.0",,"89","65",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-12","6.93",,"0.00","0.0","0.0",,"90","73",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-13","5.82",,"0.00","0.0","0.0",,"88","71",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-14","6.26",,"0.00","0.0","0.0",,"87","71",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-15","6.49",,"0.25","0.0","0.0",,"87","67",,,,,,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-16","5.59",,"0.13","0.0","0.0",,"86","72",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-17","6.93",,"0.12","0.0","0.0",,"86","76",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-18","9.62",,"1.20","0.0","0.0",,"85","72",,,,,,"    1",,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-19","11.41",,"1.18","0.0","0.0",,"79","73",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-20","13.20",,"0.17","0.0","0.0",,"84","76",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-21","14.09",,"0.32","0.0","0.0",,"82","75",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-22","14.32",,"0.00","0.0","0.0",,"86","77",,,,,,,,,,,,,,,,"    1","    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-23","14.99",,"0.00","0.0","0.0",,"85","78",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-24","15.66",,"0.00","0.0","0.0",,"85","78",,,,,,,,,,,,,,,,"    1","    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-25","14.99",,"0.00","0.0","0.0",,"85","77",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-26","15.88",,"0.05","0.0","0.0",,"84","77",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-27","18.79",,"1.59","0.0","0.0",,"78","75",,,,,,"    1",,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-28","13.42",,"0.03","0.0","0.0",,"85","75",,,,,,,,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-29","7.83",,"0.00","0.0","0.0",,"86","70",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-09-30","6.93",,"0.92","0.0","0.0",,"76","72",,,,,,"    1",,,,,,,,,,"    1","    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-01","8.28",,"0.00","0.0","0.0",,"79","68",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-02","10.51",,"0.00","0.0","0.0",,"78","60",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-03","8.72",,"0.00","0.0","0.0",,"79","57",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-04","9.40",,"0.00","0.0","0.0",,"80","68",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-05","8.95",,"0.00","0.0","0.0",,"82","71",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-06","9.40",,"0.00","0.0","0.0",,"82","70",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-07","8.50",,"0.10","0.0","0.0",,"82","71",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-08","9.40",,"0.00","0.0","0.0",,"81","73",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-09","11.63",,"0.06","0.0","0.0",,"83","73",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-10","10.74",,"0.04","0.0","0.0",,"83","72",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-11","10.51",,"0.10","0.0","0.0",,"82","67",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-12","9.17",,"0.32","0.0","0.0",,"82","68",,,,,,"    1",,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-13","6.04",,"0.00","0.0","0.0",,"79","61",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-14","6.26",,"0.00","0.0","0.0",,"82","58",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-15","6.71",,"0.00","0.0","0.0",,"82","62",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-16","5.14",,"0.00","0.0","0.0",,"85","63",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-17","4.47",,"0.00","0.0","0.0",,"83","64",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-18","5.14",,"0.00","0.0","0.0",,"83","64",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-19","6.71",,"0.00","0.0","0.0",,"83","64",,,,,,"    1",,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-20","8.95",,"0.00","0.0","0.0",,"83","74",,,,,,,,,,,"    1",,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-21","8.72",,"0.62","0.0","0.0",,"81","73",,,,,,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-22","8.50",,"0.00","0.0","0.0",,"83","75",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-23","9.17",,"0.00","0.0","0.0",,"82","75",,,,,,,,,,,,,,,,,,,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-24","9.40",,"0.04","0.0","0.0",,"82","70",,,,,,,,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-25","10.51",,"0.05","0.0","0.0",,"82","75",,,,,,"    1",,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-26","10.51",,"0.33","0.0","0.0",,"82","75",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-27","9.40",,"0.00","0.0","0.0",,"86","76",,,,,,,,,,,"    1",,,,,,"    1",,,,
"USW00012843","VERO BEACH INTERNATIONAL AIRPORT, FL US","1984-10-28","7.83",,"0.00","0.0","0.0",,"85","78",,,,,,,,,,,"    1",,,,,,,,,,
